0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
50.29972291052765,52.51247791723238,53.03133775190256,53.22353624445048,53.118731398242566,52.56898036801035,51.111819679947175,49.19490365718148,46.38919055350166,42.64585533483931,37.31169151281517,32.72911919217084,28.51025636420746,24.2362800170724,21.456682614995927,20.385591096119036,20.71456777856832,22.94348657293345,26.82602632973796,31.154387042040785,35.32340439219656,39.21099249879012,41.08808784062788,41.417183576361374
18.277219242637575,13.437417221647364,12.792579333189694,12.832988856682428,13.495844684668688,15.039093701692844,18.34628097980695,22.316873112929816,27.826363303817647,34.773595912103886,43.768573603756806,50.410976506576944,55.4005271600242,58.96560180623639,59.86440837452785,59.05023960610786,57.43227836069891,55.01707437356852,52.4934265615337,50.17652395748489,48.038224157666605,45.94166709397008,44.69994046515272,44.25658624667008
17.384336683957194,15.287766503119258,16.26662832868104,17.989493274389837,20.709551109177674,24.830279598241837,31.48732052995252,37.67966295147454,44.155142768524925,49.75090167558988,53.712684183129085,54.37221014572446,53.114393498629205,50.11278385417632,47.133288398763206,45.36824722939211,44.60849732231902,44.52243668720199,44.7633299499569,44.9442144033837,45.011704332407874,45.01059640141619,45.00031658718863,44.99938854238737
17.64328490371733,14.429097391650377,14.754074792751986,15.80986943200612,17.738012426645465,20.925717872891298,26.551977813535675,32.34042948796987,39.162530339063245,46.10772089724679,52.699474825761534,55.78083972412065,56.62175489425638,55.18167591299645,52.209515427844416,49.358270625013326,47.10968670161721,45.357021871116594,44.600027603239646,44.51244349231349,44.70045750093826,44.94202145442467,45.021917215140746,45.01256249029514
17.988016303865756,13.10569389143074,12.418518093142056,12.404998202738376,12.99059330709001,14.419896810162667,17.53905135470535,21.32558100007585,26.63487705018652,33.42162193844232,42.38268888911028,49.15472646015467,54.37051766994111,58.279437486610135,59.56783351693229,59.18943830510396,58.12332205568312,56.55158925864808,54.921816231380376,53.30677115819829,51.589769477460266,49.41633836448232,47.33770821857132,45.65591129130866
18.87625647725716,12.574297857072269,11.031383737167577,10.111446889889674,9.53758526976609,9.372536115326618,9.920015665027776,11.078522366967512,13.134966265197573,16.341498321224304,21.773223156342464,27.31560615862349,33.18695729307993,39.85336380003135,44.53559977479527,46.679507692499264,47.22398185272692,46.85198623366419,46.426534530099126,46.37910611905866,46.53638046294471,46.75163577162497,46.91571344495533,47.03326375093575
50.30898636082777,52.479873034765845,52.96707928293911,53.12434050670512,52.97512205178632,52.36729639163702,50.82683922396225,48.83922806494071,45.96700488968289,42.18206467396698,36.86904334913733,32.3836237064004,28.335850617314577,24.368821709193217,21.983717782517505,21.336100379643813,22.126647995567293,24.92762242444668,29.219823638324737,33.586300613465625,37.36977277515413,40.29839558151399,41.06144864142505,40.55958186142925
49.71131034413901,51.3065759308489,51.49073828772215,51.35259895633381,50.8602808603565,49.83722723325434,47.74410641688736,45.31693981760424,42.05231892256182,38.02769011907702,32.78047572176183,28.67560592478985,25.243428964282188,22.247165494718526,20.92282440851693,21.237860131049448,22.91257858595172,26.578007441402843,31.20915774215863,35.243247018425336,38.2046728093313,40.0673071557666,40.57468841777317,40.839609121431856
51.08428124965442,54.133494712983286,55.11719600433749,55.7786101219973,56.24050322922415,56.41345801817177,56.00358369471729,55.03221720775485,53.252710249982,50.47089374643805,45.84964131544243,41.24104771397686,36.35990726964422,30.48791182480578,25.546223036501715,22.2602408541747,20.30870056534617,19.69971246718276,21.014350115769897,23.69648840886708,27.427117039758382,32.872464889093905,38.20886143318127,42.16679763447524
49.705678098914845,51.52506584908247,51.87050848484702,51.90759695311944,51.63518257284019,50.89568371682963,49.20159821409788,47.10534016652736,44.14471176273017,40.30890690499102,34.99810465770471,30.551295976884106,26.54088313131801,22.562981652880325,20.050169605540336,19.160517212485345,19.60135536769219,21.884455550428964,25.754100390728507,30.046842560594264,34.19002548628287,38.10239285863983,40.14163020447207,40.81514188029986
52.12150848260403,56.41308776341879,58.12782256466885,59.554141609098906,60.97699183028555,62.44049691161278,64.06028863506576,65.14671200883683,65.9967647015521,66.45735701130685,66.26339831194379,65.34650702857556,63.66157181138067,60.37622991710006,55.77083428387227,50.61127818706471,44.9998703538858,38.07900264900109,32.13253626565545,28.036779765431746,25.265662798429936,23.183483715972088,21.87780180761098,20.815413240130876
50.40631766209256,52.77895351850769,53.393842688292494,53.68529476724502,53.70175687788724,53.306759920632686,52.069963922398685,50.34349562524975,47.72775989700308,44.13014266098056,38.82548164743497,34.097233381111664,29.573719848307466,24.727683065134507,21.21183569301549,19.35626572923912,18.818949727964,19.88731483321356,22.67732388390313,26.332881396118875,30.399412952237565,35.04446173079699,38.26463393346542,39.71175938843144
52.32972664277855,56.81458830525913,58.635094292745535,60.169634463741296,61.72705605170621,63.37141065947535,65.28060241422288,66.67127738332974,67.9327807282546,68.9491600442561,69.64658685363526,69.67745796633005,69.13838957255372,67.5623964481076,64.87976248513588,61.45210371007872,57.25915702998629,51.35329126465995,45.52457449416934,41.07037280008228,37.92291183750822,35.7487986633841,34.81393246359056,34.18131995323834
52.48050474794426,57.04396352435195,58.894218271751946,60.453406293547744,62.03602330949967,63.70818205682877,65.65375546500441,67.07714895261797,68.37870105722523,69.44584061808584,70.22189264956485,70.33536326892921,69.89604298080357,68.46915561263967,65.95379156545103,62.672043065606566,58.58131666537131,52.68028023256775,46.67088076353564,41.90879851141731,38.394879402945485,35.80638309078871,34.608880315026475,33.87189872975265
50.75890092276622,53.36377175838056,54.080524324270414,54.462726309894535,54.57677521894726,54.2914548384213,53.1896047878132,51.56197849066231,49.0240915276246,45.45294151615787,40.06277427646044,35.14543140974075,30.33397733607923,25.02099748277121,20.957078933865517,18.54957189383285,17.422803514462306,17.717582617252333,19.79630954812303,23.072899561627786,27.303310506857883,33.22972129824792,38.8680786196251,42.992136369017445
52.40312927775885,56.936617361047055,58.77928428325893,60.33445711259024,61.91552472394234,63.5892911456822,65.54207988002224,66.97588413614164,68.29319469167785,69.38227756516972,70.19266123335784,70.34068042423694,69.94057126088781,68.56759444565672,66.10592621469307,62.86199024139876,58.781413762068674,52.82379390253974,46.65291809266984,41.656795881187215,37.86892072563328,34.971803806419935,33.61154354486503,32.89525863549021
52.46220867328044,56.98506820047069,58.808169314804005,60.33748883422948,61.88105824136972,63.49870862725393,65.35450684212147,66.68194737323414,67.85271364850747,68.742471105242,69.2331190776143,69.04148400421373,68.22949336581442,66.2344122693492,63.05257054013796,59.1312580030588,54.47050667572881,48.111296204980775,42.04572563113685,37.52777542870689,34.352589648572234,32.03672678105997,30.76004213821666,29.697120967591776
51.64032520730683,55.363426479414514,56.74258267633488,57.81595305296504,58.79212799214183,59.64910428904401,60.29701836970664,60.3716627046623,59.8817327545828,58.598008291844735,55.79272090158083,52.38316988535717,48.110335169284106,41.87731913646272,35.304437591692896,29.69668183533344,24.994694787336115,20.645249090195,18.02942963474385,17.016758869509985,17.094233195927696,18.352273334474017,20.56532722267984,23.281172039835237
52.36682273815816,56.88201068531375,58.71802254705102,60.26786495642174,61.84370750165904,63.51202562915297,65.45823844847402,66.88663079358827,68.19782163006823,69.27968847442945,70.0796188371991,70.21728915943798,69.8054241683366,68.41660150400526,65.9408876025057,62.69153931095788,58.62117701276183,52.71350532426641,46.64726167997047,41.79199858041012,38.16873471208401,35.47191588397259,34.256091126891775,33.59400047877195
52.07079957040126,56.12161014602757,57.66332402428546,58.89498011342353,60.05960902233604,61.15903043280629,62.17600438723625,62.6190548160312,62.5998515971621,61.90427475731387,59.92596095442503,57.23230478447434,53.596081023574094,47.86346635863188,41.269700217423946,35.15168867469621,29.60066379887133,23.959947816369155,20.00580951816693,17.803387047667897,16.716794592737394,16.45926249703121,16.967252114524577,17.909717887617145
