,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
model07_0,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.1964031246367162,1.1964031246367162,1.1964031246367162,1.3258185372990663,1.3258185372990663,1.4300665847351228,1.5522857378323358,1.5522857378323358,1.591828250409627,1.591828250409627,1.631370762986918,1.6529421699030524,1.6169956156359204,1.6745092338743681,1.7320271950576347,1.847058774479349,1.9908493344926967,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.116668788844888,2.407841524236923,2.733171520630649,3.1785622265465285,3.203312669070195,3.213071266078561,3.2256527772192984,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,3.2316807846281157,3.2576081651977398,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,2.014123175777892,2.014123175777892,2.014123175777892
model07_1,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.2352919836319423,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,2.0000390057297697,2.0000390057297697,2.0000390057297697
model07_2,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.436600504828556,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,2.0001692940743405,2.0001692940743405,2.0001692940743405
model07_3,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.9925929864507372,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,2.000373412480835,2.000373412480835,2.000373412480835
model07_4,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.9925929864507372,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2717140499699573,3.284968717557645,3.306296919563913,3.313723355204459,3.313723355204459,3.313723355204459,2.0009814247554996,2.0009814247554996,2.0009814247554996
model07_5,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.6745092338743681,1.6745092338743681,1.6745092338743681,1.3294101526644062,1.3294101526644062,1.3294101526644062,1.3294101526644062,1.3294101526644062,1.3294101526644062,1.4061022152237013,1.63616537406713,1.8662328758553774,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.1586042640174656,3.1663411798257712,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2736379745247888,3.298149555083408,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.3245112301349353,3.3245112301349353,2.0029748364274353,2.0029748364274353,2.0029748364274353
model07_6,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.64150498433533,3.2085763181908624,3.266094279374129,3.2684307836867688,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.280412968442479,3.3078039214161175,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,2.004655556072401,2.004655556072401,2.004655556072401
model07_7,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.6888887241701847,1.6888887241701847,1.6888887241701847,1.7895408132960824,1.7895408132960824,1.9045767356626155,1.9620903539010632,1.9620903539010632,1.9620903539010632,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.1202604042102275,2.3551181741338683,2.5480404688849307,3.0261422351777636,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,3.2286494091444307,3.2411744620025207,3.260457136999025,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.274002781889587,3.3053935870415545,3.313723355204459,3.313723355204459,2.008646722361092,2.008646722361092,2.008646722361092
model07_8,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.7571902173391092,1.7571902173391092,1.7571902173391092,0.7183013583438834,0.7183013583438834,0.9052303892446809,1.0274495423418941,1.0274495423418941,1.0274495423418941,1.2215704898630095,1.2215704898630095,1.1856195926510584,1.3617650915661983,1.3437896429602227,1.419283052749465,1.4102931569740678,1.509151609889705,1.5774531030586294,1.7320271950576347,1.8662328758553774,1.9908493344926967,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.4272544875779984,3.0040627037178025,3.184312285486928,3.184312285486928,3.184312285486928,3.184312285486928,3.184312285486928,3.184312285486928,3.184312285486928,3.187652010052764,3.2032475248979098,3.2225866581770615,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,3.227450756374378,2.015994984994895,2.015994984994895,2.015994984994895
model07_9,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.847058774479349,1.286276024721775,1.286276024721775,1.4588255653267561,1.5450981641568373,1.5450981641568373,1.4732007126777538,1.4732007126777538,1.4492363431663324,1.4013076041434895,1.3533788651206466,1.3294101526644062,1.5594776544526538,1.6745092338743681,1.9045767356626155,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.5219176557984504,3.160347915975507,3.173359378653328,3.183113632716875,3.184312285486928,3.184312285486928,3.184312285486928,3.184312285486928,3.184312285486928,3.184312285486928,3.184312285486928,3.184312285486928,3.18910689656714,3.213071266078561,3.227450756374378,3.227450756374378,3.227450756374378,2.04990904108672,2.04990904108672,2.04990904108672
