,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
model05_0,50.33416347533792,52.52180883161856,53.01125791967344,53.16520670726178,53.004143525034635,52.36788781170699,50.756029260778604,48.665311065877994,45.61917157698887,41.555949565399544,35.73696933500773,30.672559661058195,25.890006821754785,20.742591713338786,16.813602733934523,14.372041095667463,12.99182821527933,12.619288509251332,13.66040620046447,15.782034130790054,18.890627884643834,23.86498619042162,29.39284412002226,34.126123971090074
model05_1,37.84597034624936,31.301056983932003,28.29480736248951,25.667559819448403,22.961632738811417,20.11702565184958,16.91325856771446,14.707291978462225,12.855080490323372,11.53480719288384,10.882847535127917,11.199076753347203,12.32585196357746,14.934684994762934,18.90538061289587,23.560499152412397,28.720802225252307,34.97166077925976,39.9776052752866,43.1676367619641,45.32623785327928,47.10249891413941,48.11280189217383,48.56158272964738
model05_2,51.844104216049374,55.60569962364077,56.9733277787995,58.020724112607425,58.95135926596492,59.73273708070026,60.24155149475873,60.159750417347766,59.45520937318871,57.889913140012816,54.67406978008942,50.898476199436956,46.28667085741768,39.74491973885462,33.05637098400667,27.506215890875062,22.957023413485874,18.8367748033275,16.423236896552524,15.556610026225872,15.760942879281147,17.189307742798867,19.577323534470096,22.36291367359154
model05_3,49.43016237073751,50.637630667678636,50.59150870057665,50.216099706821936,49.434646285421984,48.04379288040727,45.42871119333568,42.548575031698945,38.81514321571601,34.36275801334435,28.73054466847439,24.398395628701223,20.74853574512099,17.357316306816724,15.368696956165286,14.785998053513346,15.338432294462583,17.54636386141193,21.292350497070302,25.70310823928309,30.407388756070084,35.63630957346789,39.159901247146564,40.70103363984448
model05_4,33.8967007636209,26.371260882575363,23.379668379328805,20.957095892837575,18.635748302698328,16.387314754361732,14.131978613012306,12.831682909009817,12.058589689692097,12.011576014897509,13.157875255586493,15.224708143461969,18.35783888469975,23.803576231087707,30.685448718007773,37.53526541079083,43.94616798880228,50.32328480677345,54.44099612606664,56.51209213633178,57.429834488830274,57.513357194583484,56.9743546046066,56.370572924470714
model05_5,46.09344623357122,44.30236383002101,42.80780300766406,41.12383649888033,38.965025775364005,36.13461085504243,32.046300628638576,28.440974019642287,24.580940339151557,20.776987026245493,16.850336023442896,14.382099860811234,12.698817872204646,11.665313082626138,11.793230029551678,12.898871023268205,14.871684704668446,18.35562434822052,22.4251067162199,25.876383842176384,28.42630192256355,30.26146863587765,31.343911578408637,32.436378966290654
model05_6,49.91881977087868,51.63832391983373,51.86776053050293,51.76217085058695,51.29363786253265,50.2780095974497,48.150089554566236,45.639414209568656,42.20854313790135,37.89871072323574,32.12412446688834,27.42417269141561,23.254602804217456,19.108780505808838,16.33416931271855,15.037610484482027,14.88657402214284,16.221169865585463,19.15932856188011,23.043593865530397,27.632867384525255,33.49271429247111,38.36899531644237,41.325200791513794
model05_7,42.405720547461755,38.028039366628654,35.544298880010885,33.1287163740275,30.388033660248283,27.204021456254864,23.182291017708437,20.061243653311525,17.077628652484275,14.469634330936358,12.174339765813663,11.07360408759717,10.71601556458215,11.313982586491367,13.118101922203783,15.85210728662347,19.544842146106053,25.23721117602626,31.35550661388181,36.37777463362322,40.249736332806556,43.53768486396145,45.59641878164066,46.66834195200249
model05_8,52.29832054922865,56.6701381084456,58.41018435367208,59.8540833330398,61.290782437564076,62.76372749123638,64.38570059814955,65.46483701435463,66.296624133537,66.72399041322302,66.46505887764225,65.46847429726823,63.675096641628926,60.20335350139196,55.34560804319748,49.899032335561905,43.962442794068956,36.606478422739784,30.224035975410185,25.760518108910208,22.704242485068875,20.50423178126494,19.49523955868888,19.08040605956658
model05_9,49.20386454284885,50.49392782964264,50.54922644238824,50.297237712007,49.681784231582235,48.516377055239595,46.23323581745525,43.64024512561412,40.18751084909813,35.94825819395488,30.39646318278328,25.970443171938687,22.114786710275062,18.37432971349232,15.994886600726428,15.050141280016502,15.251360191929649,17.04972311070241,20.47748275298955,24.784762408941813,29.67690900330201,35.58674293595799,40.062462321721696,42.37872203692331
