,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
model04_0,1.8879742887961652,1.766588179730967,1.703716455791663,1.643195859594713,1.5736709138799545,1.489848434682029,1.3755025138824164,1.2760520267064555,1.1664332942914684,1.0504041793732801,0.9149474191025105,0.815679576915568,0.736768041316222,0.6758522491502309,0.6623392438842927,0.6859620787734518,0.7302637848775158,0.7958422631708147,0.860079044641314,0.9135338180934562,0.9596768702110761,1.0046841623269462,1.034822224739444,1.0525354798306554
model04_1,2.0018305871763373,1.9855940709193045,1.9697722085325138,1.9499347179121373,1.921786147792493,1.8806179437119321,1.812662987459185,1.7435088478957652,1.6574483759595315,1.5555558577369242,1.4206034216845733,1.3048910458156346,1.1907678202488905,1.0547265039053892,0.9331884670096288,0.8429576552978498,0.7795362788149379,0.7398298811907644,0.7374209369405071,0.7569364514083289,0.7892902026414517,0.8428471327291261,0.9082668280843124,0.9774859788488771
model04_2,1.9278108697946874,1.8495236024584671,1.804535689662629,1.7587241370106534,1.7034230355424993,1.633470815273643,1.5332503314750847,1.4423908873885192,1.3388861455186496,1.225742023545234,1.088243953651855,0.9817157370248712,0.8898048671169513,0.8051765797272884,0.7649416349397775,0.7697283600234249,0.8063492894199209,0.8778746329195114,0.957859211834712,1.0273561774390456,1.0892372542688702,1.1562218114488017,1.214355225221318,1.2625760826010832
model04_3,1.7412956831908946,1.5431729649431558,1.4530051295230302,1.3721777091566472,1.2852185089534898,1.1874101758464053,1.0649833672341145,0.9689089519075508,0.8762233301527405,0.7979347383102022,0.7430847433084928,0.7385597991005363,0.7679692631233485,0.8362463755573154,0.9157210310552566,0.9788700365514594,1.0224871839364145,1.050399144186214,1.0617100137946427,1.0714740487481698,1.0883814074220732,1.121082538122864,1.1621174268610728,1.2030471754306615
model04_4,1.8014736125674375,1.635538753179577,1.55582221823456,1.4822469841183685,1.4009079064723768,1.30663527191994,1.1837656364991462,1.0819881845065593,0.9759043779870114,0.8727962341218667,0.7711194026552569,0.7184787597401785,0.7016453488895104,0.7293992236041803,0.7976477252906643,0.8770753647585812,0.9565355498144079,1.042077807922754,1.1053136077822296,1.1449896801694028,1.1733306824134688,1.2044005684058636,1.2406186765720255,1.2812380130799097
model04_5,1.8637283331141377,1.7363263256160233,1.6710746449137772,1.6086928130889493,1.5375064613629943,1.4523110366353633,1.3371773201955819,1.2381553883660315,1.1305464112217645,1.0192353471012774,0.8951732573919194,0.8119801522075843,0.7558452405654337,0.7305026913465111,0.7527298422547931,0.8016607204268437,0.8614408533064264,0.9351794883164513,1.0006871475840122,1.0537012050966643,1.1001997638733705,1.1482932972849438,1.1865233082427622,1.2183659742784965
model04_6,1.862487978825108,1.731276911174692,1.663971845486823,1.5995969825440712,1.5260991880468369,1.4380413864635697,1.3186659069782485,1.2152771876810413,1.101417017719776,0.9804266468489199,0.8371315570392506,0.7287143733681978,0.6374872928496287,0.5571443413851793,0.524003557601703,0.5358608545521997,0.5785824327923087,0.6567070091038831,0.7452278572133042,0.8272139719695849,0.9066366863300214,1.0003670974421734,1.085844645072156,1.1560127156893398
model04_7,1.8465518579873639,1.7023258765236302,1.630474360645264,1.562813293945588,1.486625592453973,1.3966131431139794,1.2765519289997216,1.1744224376215602,1.0643867127407933,0.9515043715495256,0.8269885815573944,0.7447933986254087,0.6909548274191313,0.6700661494390722,0.6978334407154705,0.7520805848194546,0.8165411803852021,0.8927688144418291,0.9527708360520618,0.9919154629644774,1.0189418942184905,1.0425971022158096,1.0625778247254958,1.0822697252843068
model04_8,1.9498358736297319,1.8706335043007194,1.8251210307672094,1.7787440788835198,1.7227002852593036,1.6516873864501196,1.5496281269361651,1.456628357072978,1.3498135560730908,1.2312586461075627,1.0823432435594749,0.9594231482851695,0.8413197480970744,0.7041954802118899,0.5857477183998105,0.5016601201406579,0.4460343403163789,0.41445238249934807,0.4145615013345555,0.4320147222542119,0.46105427289403517,0.5115944537140361,0.5754521819967638,0.6412608302240785
model04_9,1.8767110292664673,1.7135719337961612,1.6351752349514466,1.5626355787282455,1.482108242626643,1.388138338892578,1.2641036239113486,1.1592233147679158,1.046302334208376,0.9298036083051032,0.798873769951179,0.7087590780953962,0.6445350536304769,0.6088435598817906,0.6237601934051474,0.6712152883274909,0.7345380170108502,0.8157788582802372,0.8841646720637903,0.9296066047582786,0.9581614462786059,0.9744741090947339,0.9776071383130622,0.9771981549970945
model04_10,1.8214206192364282,1.6412838592265007,1.5567281463435991,1.4795414001684217,1.394952487587559,1.2976294279884528,1.1714903058361597,1.0672048658935724,0.9582066583803871,0.8512166701088568,0.7428332482878102,0.6827310544503034,0.6573688269053937,0.6746021365877569,0.7338231687248078,0.8059549996655809,0.8776372341405044,0.9504022639206333,0.9961930674874186,1.0165000035761598,1.0234768875149243,1.0263135495969788,1.0343703766302816,1.050468830142597
model04_11,2.018017094130761,1.9886711267415618,1.9667514754552924,1.9414727348120082,1.9075960858661833,1.860275758088286,1.7852508980649262,1.7111239472734256,1.6207009043801262,1.5152335268765684,1.3770615188226663,1.2592966499025244,1.1433428550403146,1.0047864506039432,0.8798276262469982,0.7851357374573649,0.715719920351152,0.6661616562598953,0.6507495237055448,0.6544789093558744,0.6667413821557265,0.6900520147078822,0.7223786442514492,0.7614918961788388
model04_12,1.9776818938414968,1.9121769594904454,1.8733838005568149,1.8331355021300229,1.783665377942224,1.7198768223874747,1.6264696024865182,1.5400140828579776,1.439661012355623,1.3276338360366395,1.1873196676175197,1.0734703997850499,0.9679441429682104,0.8547317396630485,0.7722708713883262,0.730291552216882,0.7183857921181201,0.7310242517169164,0.7552452281232146,0.7785531651751978,0.8025942391095564,0.8362365047651313,0.8746020813633429,0.9125445497827485
model04_13,1.8871798792388017,1.7667915647738905,1.7040329922078241,1.643429659328998,1.573623421477811,1.489241464413276,1.373776359446945,1.272976300955541,1.1612964000851997,1.0420124996036135,0.9000736267082465,0.7922226804038146,0.7010653233219929,0.620103274632622,0.585563179571325,0.5954281341395891,0.635142200201907,0.7065247061814762,0.7821139338513396,0.8446460939189395,0.8969818031183803,0.9471623162039655,0.9811643367579238,1.0010217750142443
