,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
modelval01_0,50.66314642499361,53.25473573233052,53.98081032715129,54.379740520253286,54.52114239791262,54.279202170537765,53.253090094815214,51.70481497860378,49.264842004169104,45.80055478612529,40.516628561828334,35.63733400564387,30.798866337133333,25.35335877685317,21.05274649232109,18.34190869561398,16.821710460355852,16.446391569504506,17.552153573144373,19.549520852471492,22.0382482665022,25.11779015281528,27.434467336412222,28.573932369794562
modelval01_1,44.023350041030916,40.79038165148357,38.75529245622628,36.686611863780314,34.252091360729054,31.32611488134099,27.513896707555922,24.504420505229294,21.646743963622107,19.27211810041692,17.551935384767138,17.282387269215214,18.146029704980435,20.8850056194832,25.459389383158744,30.980387347828103,37.136781390354415,44.53656440830562,50.20797746254405,53.216093397477,54.2659216023792,53.67358149141324,52.04815622197017,50.45537129852243
modelval01_2,44.758967032560946,42.02786774959212,40.17631655114816,38.23545716343841,35.88965990925372,32.99101949570753,29.086611069595637,25.890670863413398,22.73134297350434,19.94148161687125,17.602948986371654,16.737913496740155,16.934731746936215,18.73529425889288,22.302889627424783,26.982692068575947,32.581448286508454,39.91484282424761,46.210378454494375,50.1400670695086,52.189769241248804,52.73853974018502,51.96787787843158,50.83904861727324
modelval01_3,48.3583003020163,48.547892292833644,47.98313252655509,47.11817271031316,45.792340347388375,43.78512172955699,40.44210694205586,37.0870190013582,33.06090614748951,28.612640352348336,23.419302890635134,19.705487136620874,16.760933878621874,14.223442217744678,12.956887166874608,12.884126820730694,13.800788217507893,16.27940372056157,20.111043862611634,24.494871902791044,29.236787965833663,35.07349941995873,40.41354869868785,44.76347080358585
modelval01_4,51.53842385077763,54.99609752030695,56.19594367384979,57.072650958908234,57.79375081479445,58.299910520547925,58.38648072700714,57.88747279004121,56.66513038579328,54.48831119796205,50.504114742345024,46.184329107165595,41.24173901873335,34.71978893700726,28.55211301284446,23.785823354173196,20.134409903390992,17.119677271489937,15.675321860117974,15.510891960399123,16.1910937108323,17.86374767805425,20.14266625050234,22.568123508616996
modelval01_5,48.45194092345589,48.73805926781487,48.22244518288933,47.40298964036923,46.125965772542806,44.17027005106161,40.87842984716227,37.54292531624166,33.50380448576081,28.9950740470283,23.660438168670396,19.7793512841432,16.629547646973403,13.779803760086363,12.12460140886085,11.610141916108953,11.98625393976843,13.620373176979736,16.418309228907905,19.745293563806904,23.428907058830166,28.099037055743807,32.637587841161476,36.73595755526892
modelval01_6,44.86863129081024,42.215405274555735,40.38843564095337,38.459520634937,36.11217017117066,33.188648924812185,29.20791024573397,25.904577629766226,22.58047979777995,19.556014535453556,16.835994857880138,15.563588327235262,15.26143269598763,16.295178207153032,18.964644584710094,22.824749005631247,27.824403040857977,35.08779080328593,42.29122261683924,47.70768663377288,51.457934622734705,53.94556368335461,54.55043789890701,54.04023678784705
modelval01_7,44.72564460534121,41.9737071106859,40.10661835074346,38.14530408916871,35.76757787036005,32.815995736226085,28.808782912711553,25.489031028013557,22.147450414191553,19.096212442011478,16.317018402742804,14.961553328843163,14.537367625194113,15.353627520347437,17.730476215798355,21.275350184620972,25.962952694461116,32.94285840207437,40.08649505244563,45.64198844833772,49.63340977760691,52.46546923772543,53.42330826902843,53.237738029181635
modelval01_8,51.87376598525247,55.809217347126086,57.3036868486114,58.494546289484724,59.616131523298556,60.66720441148463,61.62191412920186,62.012851779283274,61.938116302570435,61.18771229958596,59.159177438449184,56.454740104268595,52.85656790246239,47.27185238905322,40.96063222758513,35.20677488409087,30.07786210329537,24.980009014547882,21.500196661555716,19.575970677236622,18.519824489198545,17.8716858381804,17.597541387275665,17.664410355395656
modelval01_9,51.76355265192492,55.76932673706233,57.339551650644765,58.62403983813788,59.87698451211327,61.120610672115866,62.40305604274665,63.14884628303276,63.55562694285474,63.443535250102315,62.38649330648017,60.624627949275855,58.02266256676306,53.605546955294244,48.12890794260395,42.668095722971024,37.376927383810624,31.641450571417028,27.332026605640095,24.645447172326275,22.844904662247252,21.178056102356148,19.635978716111726,18.259997622775007
modelval01_10,51.78267078572904,55.71360387286341,57.22296175429617,58.43661711731409,59.59362045721921,60.700003700077566,61.75303380321324,62.253096702560455,62.32832612770307,61.777922228487434,60.05360373066794,57.641976048245574,54.34864362591257,49.11149035246605,43.03774044467115,37.36248270032189,32.19261686101965,26.94793378274506,23.298885880573962,21.241350632215923,20.07620185279339,19.305759612688036,18.908573997897374,18.86485408189204
modelval01_11,51.902701681788706,55.91804427391866,57.4678231917371,58.7203309690946,59.92328291623343,61.08875197316373,62.232554993392064,62.82502348074288,63.02185045319393,62.63043611792693,61.14798991255611,58.97340112634462,55.93528298566483,51.009759226177394,45.18654184617346,39.65129033109697,34.53976330500605,29.302685519510742,25.638656087808915,23.547634185865995,22.28934026157297,21.253161506625837,20.409035059532876,19.838291579589065
modelval01_12,51.9761150514388,56.07792692260567,57.678117357026956,58.98313177920339,60.251830079682684,61.50544481584537,62.788163789827294,63.522704316650945,63.90437518599224,63.748803422265595,62.61048924628897,60.75403950742096,58.03163635036446,53.42886136565361,47.74118581447668,42.09084808941279,36.6422284917976,30.785305612417215,26.47295038439444,23.931266058576558,22.464991370682927,21.530550302858384,21.05054582196978,20.88556985531542
modelval01_13,51.97631487938531,55.97709082027017,57.49982251942292,58.71585480586805,59.864766188548224,60.94741375049162,61.94396284879536,62.37071030753948,62.33470768635987,61.623036904836326,59.630959685724186,56.93683467605317,53.318505710947434,47.64970803255902,41.18369610228341,35.24601869430077,29.931907670195,24.664086766228092,21.17278853974272,19.48286681100815,19.001971046276918,19.65515169421589,21.26666225337025,23.385742605140138
modelval01_14,52.390138808789736,56.84140646581514,58.62583535598927,60.11648065066621,61.613413233447965,63.170969122798574,64.93631692736395,66.17527075932904,67.23538228935088,67.98931511573583,68.28922092222614,67.92681503555049,66.9507663459202,64.80631020873365,61.64052065696948,58.02354044613325,54.093610524611975,49.413685984420624,45.849835472880486,44.042337964153795,43.542001342509884,44.00399236138092,44.676483910237735,44.9873639715218
modelval01_15,51.56484954495354,55.16573198050474,56.46803559384883,57.459151123087466,58.330441202016466,59.045096496779145,59.467816329118996,59.31402869421567,58.53370404204462,56.8969526067515,53.62819602701165,49.86841871974261,45.360448323440856,39.1145284335454,32.92755351613774,28.002307843523074,24.21096348489494,21.22995238467796,20.197451150383074,20.81958762515553,22.69159336023025,26.34948558573965,30.8884893306637,35.261979403784174
modelval01_16,52.14365688013381,56.32053594971438,57.944006323900815,59.264885539249654,60.54565055930358,61.806707646976975,63.088954960353355,63.81380233762076,64.1742796067876,63.981916336080204,62.7738978229111,60.83471242232101,58.00446735378686,53.22958717592861,47.335178657651774,41.48241620298186,35.83868116968141,29.76490873019005,25.28232651506037,22.651254552400474,21.194771189655825,20.447233589347434,20.312410247728494,20.51417269696047
modelval01_17,51.926672211917804,56.0034993708835,57.59525515808356,58.89424390278648,60.15819183626991,61.40892566227303,62.69280115011535,63.433782297585864,63.830032264819316,63.70186840011575,62.62104822454147,60.83992853508475,58.22478469573491,53.81139767417792,48.37993693206179,43.01401392111297,37.87629879544926,32.41107221672454,28.431702249882072,26.054709972551954,24.521115238275875,23.087813700063922,21.689040514210728,20.427787871468055
