,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
modelval02_0,2.1336563018531733,2.2288980180772695,2.273637449892645,2.3148126241145444,2.3605218009628843,2.414146886583649,2.4858494478339526,2.5476573644778067,2.6158156066172666,2.6885420491621104,2.775151006695385,2.8411431344184868,2.8974676766959995,2.9494533300427186,2.9757998806644106,2.975915326324555,2.956695287533593,2.915905125473833,2.8704341105893203,2.833982419037255,2.8042926121139127,2.770683867118902,2.7336988647569784,2.695207506035058
modelval02_1,2.1128239601943593,2.200000430728994,2.2405036854592644,2.277427676390559,2.3179197195903405,2.3645763889456997,2.4250556098245424,2.4748039365673273,2.526091450101726,2.5749985060929994,2.6215044682679043,2.6435982984612467,2.6470977522148273,2.6240676452177434,2.5737331311724607,2.5108579128484108,2.4404428814325123,2.350734748988396,2.26533655490401,2.1916657739829306,2.120334329870391,2.0318396852491905,1.946362292583848,1.8754443051241059
modelval02_2,2.1216442564905864,2.216282507461729,2.2606677626973233,2.301466551992549,2.346691397979466,2.3996422621994378,2.470220892992691,2.5307977031448496,2.597223068166834,2.6675053730814984,2.7500117659617467,2.8115085176622148,2.8624061525494557,2.906780690806149,2.926073744340297,2.9222717243232412,2.9033409602648494,2.870028554836868,2.8389487637595,2.818607291634157,2.8046619692739507,2.7890952075328657,2.770414430085722,2.750352740527543
modelval02_3,2.123160501522533,2.218889260230887,2.2638105310704706,2.3051228265109494,2.3509474138815665,2.404654067231515,2.4763638936659413,2.5380702530785624,2.605977839588178,2.678237776939956,2.763933656545144,2.828865483496093,2.883925172178255,2.934321868448804,2.959756820069106,2.9605324101221404,2.944206752631285,2.910928832715682,2.8771567876910553,2.8537634100156253,2.8377224309235287,2.8211836104634784,2.8020907153642076,2.7813412567964697
modelval02_4,2.1245691352293212,2.221058686932869,2.266354910977984,2.3080270096670223,2.3542724999336535,2.4085104853677852,2.4810171652907016,2.5435208781643612,2.6124772095737803,2.686141268499134,2.7741162933358097,2.8415279575333257,2.899634636430552,2.9545386116826053,2.9847221044151606,2.989184614563248,2.9750857793213563,2.941981970862509,2.9058802126054304,2.8794518121552013,2.8608344850050913,2.8423016830889325,2.8217128079930744,2.7992433907834107
modelval02_5,2.126761707397185,2.2237741580108454,2.269338753489331,2.3112753370872348,2.357838757683521,2.412490587520117,2.485641484486907,2.548813959166475,2.6186795668126255,2.6936021911766375,2.783695446189339,2.853494966431617,2.9146386923109615,2.9742456291565094,3.0097251999013483,3.0187325868288517,3.007994189180847,2.9766852006641846,2.9398382274320167,2.911622661737582,2.891526989041232,2.872531307217698,2.8524823701797226,2.830571379745003
modelval02_6,2.128320597201477,2.2254663171712834,2.271104269685172,2.313116224556098,2.3597738848889485,2.4145535015707784,2.4879124670547386,2.5513096742806534,2.6214907012117994,2.6968623360180413,2.7877314467256857,2.8584251807705527,2.9207283332401786,2.9821735937570053,3.01979051094642,3.0307119088946144,3.0214895060226286,2.9911913865811353,2.9543696197601323,2.9257038484689244,2.905216834205246,2.8861921444282554,2.866391070458445,2.844542559270179
modelval02_7,2.1305776779268393,2.2270943703175723,2.2724448000307595,2.314195492011062,2.3605653959610913,2.415007701738405,2.4879087158844677,2.5508949793378672,2.6205897896031742,2.6953775448353285,2.7853970801218697,2.8552405556025673,2.9165491691532535,2.9765584921522463,3.0126487668347597,3.0223229504319016,3.0122369151502957,2.981578676443607,2.945108658917484,2.9170118965401546,2.896885183590202,2.8776937586036144,2.8572126265805142,2.8346204873684613
modelval02_8,2.13340521974634,2.226770878105043,2.270554317713315,2.3107890581914408,2.3553668455439767,2.4075124207828984,2.476884618132412,2.5362274843730885,2.6009525946519063,2.668781479646767,2.7468386955012867,2.8028548823638997,2.846134875039694,2.87728376709331,2.8789154377319632,2.855344070657012,2.8136093037689576,2.7470537589038635,2.677132475249772,2.6173221695521742,2.562019984756135,2.4930837705865843,2.419134487299226,2.3473606184451055
modelval02_9,2.1552193305127134,2.242578112078492,2.283495502977923,2.321036402969112,2.3625258082256386,2.4108530360837603,2.4746179189079274,2.5284315776437802,2.5859300047987794,2.64408502520225,2.7063980272468657,2.745317643397248,2.7678037645428,2.7686631539040047,2.738066112145312,2.6864701931822306,2.6199009350066573,2.5260872494954776,2.430906385679632,2.3481619801370806,2.2702174071492522,2.17523875751225,2.0809913423423034,1.9982832989808819
modelval02_10,1.9018662929418675,1.7823142231921196,1.7197885019265275,1.6592551515993788,1.589329652638343,1.504496357427408,1.3877794856949097,1.285103996759007,1.1700757480756283,1.0447864431575788,0.8894085167465333,0.7616987377183002,0.6384094581063928,0.4926371243018288,0.36116594353533876,0.26044435165686464,0.18533709619344257,0.13154616853634837,0.11853534186399879,0.12984919230669925,0.14957334682219744,0.17272670862580716,0.18745464568583714,0.19348080744951557
modelval02_11,2.1352821596317813,2.2254333553680588,2.267574265172934,2.3061876096012233,2.3488053233686275,2.3983699197158277,2.463635760813595,2.518589545348674,2.5771550878777325,2.636178317050165,2.6990266872190602,2.737813000409519,2.7595834865157403,2.7588118371406547,2.7260814167993206,2.672485621531879,2.604163478043915,2.5086664726413606,2.4123994984074977,2.329129085054906,2.251010942285031,2.1562089982595136,2.062607943404787,1.9810194836096047
modelval02_12,1.7601722477521655,1.5559255742336109,1.462058840781833,1.3772720621087589,1.2851121983266516,1.1796907078793513,1.0431344228533612,0.9291222921894478,0.8068509157304089,0.6797729385153152,0.5323710815889748,0.42313129189370713,0.3333596047595799,0.25762837022473006,0.2303863492988803,0.24558128112096334,0.28626238094781153,0.34977861330552973,0.4062047534798152,0.44370547455332765,0.4696405775805158,0.4929824599508863,0.5107292717682279,0.5225631483847595
modelval02_13,1.7467768772439107,1.5422650881947642,1.4483512888614938,1.3635782538160184,1.271509546020064,1.1663203196168979,1.0303632919181758,0.9172628976736555,0.7966807830788192,0.6727342495976358,0.5323918604080523,0.43319400450789397,0.3582898014549129,0.3076506472506104,0.30844812990251125,0.34603250142065833,0.4027542092558692,0.4784369495077835,0.5425508193347883,0.58702687490661,0.6215663353448002,0.6578860064304568,0.6901948988382965,0.7166609000933947
modelval02_14,1.7054999450899513,1.487194391419607,1.390104611818214,1.3040493591218671,1.2123442885873341,1.110126935986089,0.9833875380189725,0.884850063176361,0.7907766167246962,0.7127736296440874,0.6613904794033052,0.6628403460321323,0.7015147036559204,0.7878738361626919,0.8964229957363252,0.9986822098636554,1.0920274056744668,1.1880933956925026,1.2584138319548066,1.3025419969927474,1.330097554014148,1.3441930442819527,1.3400687721689166,1.3271440767397487
modelval02_15,1.7913899924823844,1.6076340634096014,1.521022592357062,1.4417862029372237,1.354734396297985,1.2541868876610105,1.1228100943418997,1.012532887272119,0.8941553667858216,0.7717170635519764,0.6321344004784853,0.5326511577376439,0.4566798446865625,0.4040134766434807,0.40312561477301045,0.44075923935520755,0.49989345779010796,0.5822530106851539,0.6563233802602912,0.7112362184669727,0.7560970120710407,0.8042172404218353,0.8468010240425836,0.8813269589824685
modelval02_16,1.7389936810036453,1.5336179481258247,1.4400378170879895,1.3559477736465992,1.2650687453507883,1.161941732051663,1.030267665493888,0.9229826073059877,0.8124932595518733,0.7062261245160618,0.6026598494695017,0.5500735851972294,0.5346388196985307,0.5657284949347972,0.6389896891589169,0.724873397264699,0.8131325094886706,0.9137708520359458,0.9974160583081967,1.060645341283121,1.1147527067378993,1.1730475387758732,1.220806034875835,1.2539551477178945
