,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
modelval01_0,2.123169657010028,2.2064728815172554,2.2446979123808046,2.2791520815037654,2.3163641897842298,2.3582405818449046,2.4102104559539423,2.449988289164661,2.4864542048516203,2.513714206108766,2.5240874864934923,2.508828125639818,2.4711168371028998,2.395649149600068,2.2961685016777365,2.1926159290263554,2.0848872681811543,1.9511258962509201,1.8263026385247105,1.7269296871949504,1.646357743943323,1.571394307403514,1.5182245030642618,1.4788041170291637
modelval01_1,2.0148593364261735,2.010304415549527,2.000414275203264,1.9861637597325346,1.9642123246275136,1.930079859194135,1.8707268595126143,1.8079778179424222,1.7278011986082158,1.63095411918693,1.5008555269646275,1.3886478567999045,1.278299049929453,1.1488493228628633,1.0382545310895566,0.9640485190568808,0.9236083642711839,0.9222787104660378,0.964943789590901,1.023875001004164,1.0843818961764242,1.1472503688611146,1.1892695431692764,1.2107726549863693
modelval01_2,2.0267182620590867,2.032933075592082,2.028671368388997,2.019839468303451,2.0040427939601657,1.9770921318207586,1.9268012701592516,1.8709702750840498,1.7971754495449332,1.7055619555533916,1.5795032851838877,1.4685563877518837,1.3573714885782133,1.2232129064076733,1.1023968637497843,1.0129131685548711,0.9521559859033066,0.9223306718005225,0.9398618367479479,0.9827136128930716,1.0341447772211882,1.0937095167160726,1.1387472767632816,1.165436556187795
modelval01_3,2.080058422725781,2.135926309721691,2.158680477835781,2.176934432378063,2.19353726417295,2.2071383271957896,2.2134273560387596,2.206089894965227,2.1825735037652123,2.1381693525576697,2.0571135127676152,1.9712799406501074,1.8741632052853174,1.7425417300691632,1.6055482872773166,1.4807283742143773,1.361104872512209,1.2224324233665487,1.1023076303196657,1.014993410599863,0.9524539655738289,0.9058035956374663,0.8870380658901597,0.8891983383760586
modelval01_4,2.1216296961854764,2.215030431049475,2.258527830354847,2.298271852504861,2.3419902115131204,2.392596979682643,2.4587158771912936,2.5137329843971346,2.5713416210990583,2.627608283130384,2.683499758176824,2.7126343648728195,2.7210364414930295,2.6990401677241116,2.642087742718603,2.5655344523824626,2.474120567111384,2.348283625451624,2.218892988520205,2.104345700957252,1.9982319441609036,1.8789713730771032,1.7752205381029842,1.6953229077161456
modelval01_5,2.08378358144351,2.1408438333882844,2.1643054778355353,2.183315011875561,2.200887010642479,2.2158097088237856,2.224166601507191,2.2188355285817694,2.1976609079618816,2.1557375998493638,2.077367890557658,1.9932549663726862,1.8973268377850336,1.766487780426208,1.629506114989693,1.5039099550565127,1.382494349134651,1.239386443787102,1.1110491393233837,1.0116490744724265,0.9320555014598888,0.8570568338222139,0.8033313660354415,0.7701367046246903
modelval01_6,2.0328227663298115,2.040767566246756,2.0374893921650106,2.029645164654341,2.0150098553677807,1.9894549901321898,1.9409611882680124,1.8864951222326787,1.813893844690421,1.7230871304626385,1.5971563173258405,1.4853498035386663,1.3720700911468238,1.232615005165842,1.1017944049531199,0.997313800707614,0.9154969566292394,0.8534689607628022,0.840451954839075,0.8645429584209873,0.9089179142754117,0.9742610930878378,1.0363906518485049,1.0831207114541808
modelval01_7,2.0344895395277605,2.0404406879055244,2.0361617248986663,2.02736998793114,2.011669209538377,1.9848751938580933,1.934805087847849,1.8791052348411272,1.8053077975237064,1.7134068909449711,1.5863350423088705,1.4736425144458363,1.3593811954716408,1.2182300277575977,1.0846385792399138,0.9760719198009973,0.8882592803334763,0.8160722979896223,0.791502087670145,0.8059166595350935,0.8425686650818145,0.9006993026014868,0.9575743320716141,1.0009236014788514
modelval01_8,2.1397450303134535,2.236091886284537,2.2813214093807446,2.32292668125214,2.369084381900326,2.423185639401659,2.495404838459104,2.557490286013919,2.625662501934095,2.697834910446393,2.7823343140285437,2.8445792527225877,2.894460689825476,2.9331774187973716,2.9392032736648708,2.9143226963125755,2.8644070080377277,2.7765163633419574,2.6731093418156444,2.5752835179935087,2.4809498051251953,2.369368362360697,2.262249070586159,2.1661375245887555
modelval01_9,2.1700075878936222,2.2640795332738284,2.308443095696567,2.34938715677882,2.394982666475427,2.4486887595267324,2.5209191102951047,2.5836448784484567,2.6534408910010865,2.7288676244888794,2.8205566007697205,2.8925631909487683,2.9565686071634314,3.0199900145645766,3.057716238296493,3.0647309596900794,3.0453259004065862,2.990129586690164,2.9125263762265763,2.8337414387498567,2.7558643825904032,2.6629005305874047,2.5718712597194626,2.4866502464304157
modelval01_10,2.1540848464328235,2.2489191582326207,2.293523861358121,2.334609401199193,2.380258076907372,2.433863309399872,2.505617763793217,2.5675258791680804,2.635816440301535,2.7086215892280703,2.7949504139153896,2.859948074327476,2.913969394839112,2.9599984149178393,2.975276511518938,2.9594589316900137,2.9179815423077478,2.838963168436095,2.7425760620430384,2.6500522181420663,2.5604061382172736,2.454190202495414,2.351836984124161,2.259375530341485
modelval01_11,2.1457528295606028,2.2421118395816113,2.2874176376660533,2.3291440113730992,2.3755044607358737,2.429955444463131,2.5028874809368546,2.565894013092556,2.6355543926282303,2.710131586781084,2.799327205937442,2.8675512196446884,2.925785439966349,2.9787085546400838,3.002521607111765,2.995246275796797,2.962162889210389,2.8929520613863873,2.8058617976842526,2.7219558185787394,2.6412040053940875,2.5459288994469027,2.4529337179685715,2.3667428870705813
modelval01_12,2.1512061764779715,2.248319117284037,2.2940305501551097,2.336168564388283,2.3830382567661728,2.438173183540665,2.512210067161367,2.5764058419945126,2.6477382031399057,2.7247129030212474,2.818115090562386,2.8912912305910776,2.9561016110127567,3.019782910701336,3.0566202199713324,3.0616326289040994,3.0391436577823074,2.9787698272440357,2.8947439142962064,2.809253088721166,2.724491515778315,2.6241377476977523,2.5288315355501876,2.4429683525985535
modelval01_13,2.139766809230187,2.2374901834266354,2.2833651177683936,2.3255675946784566,2.372396128109247,2.4273023739999555,2.500647115822243,2.563771799592513,2.633199983040435,2.7068963116861138,2.7935817531490557,2.857903145048444,2.9099951034832277,2.9513693944136077,2.95933273284437,2.9349828441505794,2.8840482440906596,2.792509794500037,2.6828079526540827,2.5772958341956094,2.474692664607472,2.3553077257579433,2.2477360160299553,2.1598003624036575
modelval01_14,2.1335715963261794,2.2355809139251104,2.2836008056137933,2.327887297085135,2.3771909786345864,2.435288031623461,2.513579178472551,2.581872936482547,2.658467044364618,2.7424465314435014,2.8475487579975236,2.934387791715441,3.0179007290441904,3.114690792803585,3.1977362831804954,3.2558109806616558,3.292444336523772,3.3074257923329387,3.2942461669410705,3.2694077791417366,3.2449218672826525,3.2261299597078508,3.22180427793172,3.223922451519151
modelval01_15,2.1440196636473337,2.2370789813964076,2.2806129587795922,2.320532499279816,2.364635409343943,2.4160017310016753,2.483801448869906,2.541075500402105,2.6023587604273373,2.6644463463073356,2.731005319292403,2.772314059357475,2.795394620163934,2.7934897465938255,2.7555276708901966,2.693147656605839,2.6122458034479332,2.495582917326185,2.373080862668563,2.2651191941190585,2.168320536143971,2.0686902521166877,1.9972391291912281,1.9582574721164703
modelval01_16,2.137543062781314,2.2370536287374696,2.2838260969711426,2.3269035380555123,2.3747757956036417,2.4310358002641372,2.5064983939247005,2.571859342218138,2.644417726983556,2.722641515003171,2.8174541856155346,2.891626760177628,2.9571682356931683,3.021198671079879,3.05748378442461,3.0610296989014687,3.0361755745430368,2.9717073823131503,2.8824282599129973,2.791199236895272,2.7001609371997106,2.592302436158194,2.49148119295201,2.4028136629643018
modelval01_17,2.151664445583006,2.2480682439426936,2.293451317634461,2.3352887272056626,2.38182526294795,2.436567975712077,2.5100731905925864,2.573798489419,2.644592115484497,2.7209612361981437,2.813594163696914,2.8861597375172927,2.9504804935430595,3.0139398847063674,3.051382757286175,3.0580781190613537,3.038638562516298,2.9843637776827903,2.9093378044028144,2.8346228460639007,2.762222589586423,2.677139214792681,2.593807244074993,2.5149194507755794
modelval01_18,2.145174161427618,2.236981677212206,2.2799012919840305,2.3192314523213806,2.362643467631289,2.4131327806128753,2.4796017120405787,2.5355222239919817,2.594994908226958,2.654625857408525,2.7172071413446495,2.754330864663475,2.7726062759772234,2.7643874580022723,2.7207514562127098,2.6545079637093023,2.571300489301637,2.4538579314313393,2.3328023173682455,2.228087347261156,2.1362335729619284,2.0446312766324723,1.9822692000844666,1.9517359722332321
modelval01_19,2.1341809758289,2.2347130485240903,2.28198549722814,2.325541789960186,2.37397475346868,2.430946756343201,2.507495366430765,2.573977070184913,2.648078625532354,2.7285142191357656,2.8273125402999724,2.9064178767084825,2.9789468131503822,3.055538731387076,3.1091718275399463,3.1319800418367367,3.1276466825388596,3.0881919681376635,3.0220816116417284,2.951176305628065,2.880678566015976,2.799175690555368,2.7232201405827015,2.653257423534143
modelval01_20,2.13165666445137,2.233591595008272,2.281568699342155,2.3258104229765992,2.3750574952064776,2.433077421995958,2.5112436198358785,2.5794045188952404,2.6558164572303085,2.73954425727211,2.8442256527478387,2.930589232326001,3.013483170196902,3.109249608838651,3.190983546203234,3.2477139018581767,3.2831318597693215,3.2973345211427776,3.2848459989410483,3.2620831369382164,3.2405134554269295,3.2250319242082943,3.2220068894406624,3.22341744105378
modelval01_21,2.0481233261198364,2.074024648412774,2.0801454348419637,2.081431112550784,2.077315335196849,2.064297758147001,2.0321191697627174,1.9905470975104238,1.9302521728333388,1.8499840216970234,1.7330177054661737,1.6254246428370802,1.513595333232925,1.3719478591880618,1.23333624859192,1.1149630425928512,1.011124834135853,0.9095831953153067,0.8495994117500109,0.8346835545785861,0.8516745224459039,0.9007459037909301,0.9631937186879518,1.0215476115348612
modelval01_22,2.0333152331837554,2.045211634560847,2.0438453538532206,2.0377614217926463,2.0250433817527305,2.0016276153454324,1.9556903066951425,1.903061946053946,1.8320490331693058,1.7424393361341064,1.617322316368075,1.5057072884983165,1.3922198510424288,1.2519036984308511,1.1193544105327335,1.0122832101735104,0.9268285875523611,0.8592571517097736,0.8413078774483781,0.8632059219294863,0.9080987827551231,0.9768460955088232,1.0442434786438701,1.0971249176361089
modelval01_23,2.0486347379144703,2.0742686507775496,2.0803075945612073,2.0815501817257616,2.0774275426417845,2.0644608224062018,2.0324491442263777,1.9911024555305374,1.9311266972401406,1.851265091421251,1.734880719523195,1.62786824114762,1.5167822861489737,1.376523973332333,1.2402739282471098,1.125519260779788,1.0273065476115528,0.9362593096014077,0.8897310464872059,0.8867854704805378,0.9119565811320087,0.9625187928612322,1.0149495026814996,1.0551645034719401
modelval01_24,2.1253906283956554,2.2205268213865392,2.264944748499017,2.3056208473957964,2.350495890662441,2.402671053692298,2.471371653403451,2.529231342894244,2.590910808679851,2.653050671459742,2.718972205425592,2.759038277993753,2.780238725912303,2.775327527484858,2.734165353930996,2.669171095143363,2.5861510571367883,2.4673355469252756,2.3426533460473937,2.2318531062174936,2.130349441845562,2.020201875993717,1.931133551975397,1.8698722335959954
modelval01_25,2.043951825246641,2.060681985446216,2.062038803912637,2.058705674983605,2.0492666995834554,2.029888150076519,1.9893810470487183,1.941166933592786,1.8744579470965832,1.7885892132765855,1.666621456060197,1.5562987213506894,1.4427797492639776,1.3001100071104499,1.1614391255466319,1.0437701891991897,0.9412970898770219,0.8420234357318536,0.7835480539105669,0.7672780068326928,0.7789659185282922,0.8164526717830057,0.8642032833965411,0.9076977720345066
modelval01_26,2.0416580407357636,2.052819819531827,2.0512814214617068,2.0451484196416505,2.032498022586533,2.009311343932894,1.9638769319514564,1.9117873681201236,1.8413887826099598,1.752358959156362,1.6276872852047721,1.5160786968552196,1.4021095727478077,1.260131317277888,1.1239891345881796,1.0109809758291444,0.9162174616409304,0.8317746211767323,0.793029616042433,0.7960271192113582,0.8247972376237851,0.8779668545441525,0.9340275066369487,0.979280418404508
modelval01_27,2.081145379517701,2.118528697379447,2.1314014340562193,2.1397521394724657,2.144411047456228,2.1427765375806067,2.127043128198886,2.0999452700195707,2.0549252804479856,1.989216050833385,1.8864252634707686,1.7871132703505048,1.6805098900369537,1.5414751722276434,1.4008608464182202,1.275489461807983,1.1579111621748521,1.0260711065804577,0.918462184868951,0.8472775782499469,0.8031194218993044,0.7788020775188036,0.7793995493781632,0.7960883585251609
modelval01_28,2.14488878319245,2.2332707179856337,2.2744286029839644,2.3120109531964514,2.3532984756736166,2.4009730580199182,2.462935860616992,2.514027673197519,2.5667546628305646,2.616901958484969,2.6637704828805253,2.6842989413390153,2.68372230345042,2.6512003131543502,2.5860015477479665,2.504755503737886,2.411604075506727,2.2879395453811995,2.166587860383472,2.0662945903943615,1.9828900357195622,1.9063147024451057,1.8610893815145433,1.8436497311360016
modelval01_29,2.1921860250810745,2.281872180004016,2.324203872574831,2.3632834054701832,2.4068018623624305,2.4580360218526396,2.52683052998199,2.5863746180972123,2.6522560571728984,2.7227258583555494,2.8066378176068953,2.870159328523924,2.9233486599988066,2.9694124513096507,2.9859614344461924,2.9721323892621827,2.932961912769351,2.8566738158005993,2.7624156647620866,2.671172855460112,2.582175108808343,2.4759485191418222,2.3726264053348016,2.2781544952805963
modelval01_30,2.1881890108526187,2.278475016178441,2.3210833989373354,2.3604162805635234,2.4042166285851536,2.4557865135177646,2.5250503768717345,2.5850352150387295,2.6514719361801644,2.7226715112800624,2.8077929920474367,2.8727144337450863,2.9277835080061907,2.977031387829445,2.997701273615209,2.9882256353692043,2.9536330684240677,2.8832425151038823,2.795290921996153,2.710494239188012,2.62861201074064,2.531821970595017,2.437978552029795,2.3524945219420017
modelval01_31,2.169426668505697,2.264204891680144,2.3089244374622826,2.3502158668017414,2.3962256374260082,2.450468013787364,2.5235333130918396,2.587134481990904,2.6581464195031965,2.735319812869746,2.830139110492424,2.905978503280561,2.975349219888333,3.048294767930812,3.0990482904335472,3.120495881911883,3.1165629900067358,3.080557678865342,3.0212527300786878,2.9589936100876435,2.898204584079829,2.8278230517162544,2.7594880078881387,2.6934440291881323
modelval01_32,2.1745647242489534,2.2644419988608213,2.306703744493068,2.345603713670728,2.38876887612878,2.439338332808761,2.5067027124917347,2.5643491379399364,2.6271365459587037,2.692619888051956,2.766951483399508,2.818610590004675,2.8558124630740256,2.8760650221730946,2.862459525473255,2.821001160941513,2.7576201389124697,2.6577606952173505,2.5470977855670625,2.4458330541666067,2.3505919217886664,2.2416551258605795,2.1431088020197744,2.062570252931314
modelval01_33,2.152920418095524,2.248735763191734,2.293769779344803,2.335230119435879,2.381269689313999,2.435295180055289,2.50753276973519,2.569762229119316,2.6382606543758538,2.7110265928502892,2.7966890818753747,2.8603112393628343,2.9119031041762646,2.953012447996659,2.9611741436824404,2.937382621400204,2.8872635798006354,2.7969920487876596,2.688814788269167,2.584986744975162,2.484360460097105,2.3676562385474,2.262336878040567,2.1753800789345323
modelval01_34,2.135599737146356,2.237433580005502,2.2853823981674197,2.3296105266368574,2.378857761643862,2.4369004425302077,2.51514062716471,2.583413015877983,2.6600126615936834,2.7440416975935453,2.849291358299306,2.9363552392740773,3.020219116381934,3.1176883923626426,3.201747851144911,3.2610411464995033,3.2990418008551092,3.3155762892280207,3.3032054827501374,3.2780715900935093,3.2522905518911562,3.2309616724968735,3.2239609259002253,3.224153218236539
modelval01_35,2.163542224142991,2.2491865593537397,2.289114888820571,2.325596325872456,2.3656934606190347,2.4120088500327324,2.4722042556482418,2.5218040050884856,2.572902615862901,2.621315797023301,2.666113329606254,2.685072308401097,2.6831928921918173,2.649559174411413,2.5839455652235914,2.5030106448684832,2.410950296977814,2.2902047588947685,2.1745113798938442,2.083028043462085,2.0128442764764003,1.959282955214466,1.9418899235932106,1.9500054228568207
modelval01_36,2.14940108717882,2.250429772149984,2.2980672326746965,2.3420509609892926,2.391077404427752,2.448933811266831,2.527060682855468,2.5953787633916368,2.672216729161457,2.7567852180984045,2.8632594234206645,2.9519987088547883,3.038341744472335,3.140444845468282,3.2312921308458473,3.2987148704255573,3.3459151116396577,3.3731561800087566,3.366813973392559,3.340420334823527,3.306732957690632,3.269384236224709,3.2451805546006356,3.2316019115642582
modelval01_37,2.1787975384636424,2.2723947794986197,2.3166082207500147,2.3574643361758514,2.40302713039618,2.456796939831976,2.5293261717220568,2.5925657564184537,2.6633106609582553,2.7404006118886493,2.835538824221945,2.91216333430769,2.982974542596791,3.058950529892463,3.1143682644011297,3.1414236796064383,3.1438652824739712,3.1160558929143383,3.0644670042213176,3.008727801784139,2.954189475124281,2.891811240591429,2.832032445047774,2.774212112541295
modelval01_38,2.166153632506474,2.2506577158015224,2.2900354099348132,2.3259946473827053,2.365487238993578,2.4110467673517886,2.4701184980880524,2.518602216563638,2.568247941101578,2.614760683847254,2.6566492996978277,2.6727594579533793,2.6678458750784046,2.6305224845847315,2.561706066283744,2.4783532965055506,2.3841631130486927,2.260511658732853,2.140638352501212,2.0431609539563578,1.964093148213252,1.8948796382175128,1.8579446950765124,1.8469393625479475
modelval01_39,2.142020246289666,2.2433561653582386,2.2910977073455174,2.3351512080216574,2.384223228132819,2.44208595976156,2.5201300801017985,2.5882763382764327,2.6647868148183966,2.748786687628828,2.854114902704801,2.9413591045413923,3.0255187680056976,3.123519092842092,3.2082175770591714,3.2679867338670228,3.305985114708513,3.321025440022063,3.3043824824033368,3.2721614417230516,3.2362640206955127,3.199022445803442,3.1743182268204397,3.1576075725963495
modelval01_40,2.132786763254193,2.234799614576349,2.2828163459514896,2.327096738107228,2.376389665318419,2.4344680914538004,2.5127224367161403,2.580971094988231,2.6574968353258606,2.741373665378155,2.8462907237035355,2.9329072515870873,3.0161159088729548,3.1123758350961754,3.194700733911652,3.2519852130322136,3.2878313475919683,3.3021372969372567,3.2890372561318832,3.265134340259136,3.2422518427949174,3.2257152945012373,3.2229503057717266,3.2254660759177787
