,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
model08_0,47.74539966536604,47.426501312891084,46.62123377496354,45.539983172070094,43.986560137550676,41.740737333866896,38.152136172665806,34.67588322102938,30.63019587279107,26.294821714489025,21.394372917541098,17.998675458240932,15.39025267928213,13.262919239062963,12.385452096435799,12.662417052872009,13.948442485068155,16.984088435166,21.57893457725762,26.918009320499994,32.827300369813045,40.10879238692635,46.25134693048946,50.38290781178223
model08_1,52.3314566471554,56.63206802492956,58.31137841170306,59.683754395114605,61.02280282262185,62.355058518278945,63.739830766584284,64.5622582082242,65.04300727012884,64.99669833885976,63.99002143718974,62.22345525802978,59.544043095623344,54.866885259423285,48.87061345498496,42.670361807012085,36.42200423134866,29.29134037174565,23.54240402117949,19.68794346666411,17.052188533709547,14.993413101180987,13.721863851615463,12.843280990767544
model08_2,52.357582717043265,56.69310887489074,58.39388485352954,59.789269178096056,61.15791932180454,62.53105363242192,63.98265528513037,64.8761607229603,65.45327288787801,65.5363377934752,64.7329135180614,63.17403541914963,60.73040407774812,56.364979191722995,50.64595778763978,44.60763019423009,38.39878630480635,31.165816569414204,25.226604988000723,21.194654530592626,18.412939954341322,16.212486495828482,14.808285465695471,13.781007856968538
model08_3,52.32195018438422,56.62074093967904,58.30070274817506,59.67452488635763,61.01616084001981,62.35285610603236,63.74621766535516,64.57891309360987,65.07479493363967,65.05035387597117,64.08075838028017,62.35508961677305,59.72592761683356,55.12338466046703,49.20836701989395,43.078411936673476,36.888593956941364,29.814234361443756,24.110745949703475,20.293713314221797,17.687138860257036,15.635437796460705,14.322324252861712,13.37489074820986
model08_4,52.33347338960412,56.65220216150192,58.34518484102218,59.7332958869979,61.09364667158126,62.45659324039741,63.893522989955386,64.7731393608571,65.33329437598896,65.39604268340184,64.56512837318263,62.983216620536545,60.52012834914133,56.14398159222766,50.444033523877685,44.46225830488252,38.351132953651245,31.289596656764534,25.552956581272277,21.706322404948462,19.080265474820187,16.988542758978216,15.565362589746803,14.436264868191442
model08_5,52.26981028702948,56.529524493630284,58.19023493429508,59.545355892494484,60.86474428521306,62.17278221591039,63.522278787969924,64.31068251047216,64.74887059294613,64.64985382113974,63.568168182969906,61.733854842829814,58.98938109846288,54.2524735173347,48.25119374891066,42.12044680675222,36.01791730822943,29.154866809292155,23.722005937638365,20.15571688328351,17.769432246492936,15.921353092672879,14.718020259179806,13.81038459708996
model08_6,52.26133644706692,56.530492503542526,58.20034146325946,59.566646345115515,60.90175632847037,62.23306773853564,63.62295798958686,64.45625896706036,64.95731365935094,64.94516521973107,64.00414190717723,62.31809774240625,59.74777046803572,55.25418385531738,49.49522757456242,43.549348268291205,37.574798416960355,30.802615184072494,25.423241176439095,21.898224245077902,19.53660605548979,17.644977164593552,16.26797977137937,15.107423858715194
model08_7,51.9452105503267,55.88777742587695,57.37268514458263,58.5476141982381,59.64337321688747,60.65273901673877,61.530734701271676,61.83376208177263,61.634507491004406,60.71245132214389,58.41201888665454,55.433720693434815,51.53527565581251,45.57639223171157,38.95049561093352,32.996325791171316,27.74516353526858,22.558238716726798,19.02785387545145,17.112515715707158,16.171897531367733,15.86519707073487,16.07478614509633,16.56248457680008
model08_8,19.775315552211932,15.091030194966034,14.632312177213647,14.922426281286002,15.953628569828611,18.04971606973681,22.27445772736856,27.134765350771058,33.58960590499256,41.27439637036225,50.485218824539906,56.759160985332116,61.13729660754276,63.89311430909496,64.0273200079794,62.53968005521848,60.39432829830471,57.963556055697275,56.58130172246864,56.29101914532328,56.68879000204982,57.67363325294267,58.649029267375,59.25355068008851
model08_9,46.8629283164926,45.96571515257606,44.92543419429531,43.65321434418255,41.92129739860475,39.518633728016084,35.82209113316939,32.35259039988868,28.416675828748183,24.296728900222025,19.743187857238077,16.650764101920586,14.321916932639827,12.492259577693765,11.853353972786289,12.304718172476386,13.73381906114945,16.922905537570646,21.659834658586913,27.13192282949235,33.1899316943406,40.70822764908892,47.18053150705023,51.70436349327514
model08_10,20.669454806373338,14.794372047445737,13.598440525711197,13.109327449268688,13.153884883379241,13.922413262102138,16.107682825727384,19.063321942116097,23.50909404076113,29.62671393475494,38.559282085721236,46.1999235888394,52.95803622405817,59.23996820107134,62.74400939882711,63.73599800087901,63.186240488084266,61.39553185382587,59.46574677245768,58.09864005203911,57.23799062603381,56.91164992334356,57.3381452176485,58.129736537314
model08_11,19.193264278468554,15.633302672811167,15.844959051083652,16.831014484500077,18.720592701205153,21.91658826959535,27.653286577180754,33.6440109836071,40.82794706480884,48.349719144057595,55.937822419910965,60.063915518218145,62.05734202642706,61.9877040718202,59.99092820580951,57.626539083733526,55.765772178530824,54.79421646124657,55.13133076148874,56.049730793229045,57.11794385996236,58.34256823774389,59.355173093003444,60.08135251898496
model08_12,21.67234577739654,15.865343257748176,14.735193908378626,14.339369239214387,14.527839435743966,15.520841395585057,18.09392145774202,21.44111831624215,26.316282604501065,32.74681837569108,41.52766933503044,48.38891347147846,53.818462637762245,57.93480049213333,59.050194803001745,57.97080560660578,55.77243419739687,52.81286534885257,50.69030783229142,49.69583927907574,49.40126597885726,49.646768939976795,50.20722710396846,50.79499380224399
model08_13,18.251221781834495,17.273891256476745,18.977514170417525,21.45427449209205,25.056677426040167,30.154530929268482,37.71115683890543,44.044879439812526,49.92615076995075,54.24234439259023,56.3227756051362,55.64901894703253,53.614416347609904,50.67923001851814,48.80469372160618,48.46483036207409,49.01124869610068,50.09411614620462,51.15334483158824,52.06798406266759,52.984497045134766,54.17129592265364,55.387628059090666,56.48964569526095
model08_14,22.250006316371806,15.88229907202366,14.421134499490279,13.687498279311031,13.459761436829405,13.902819680904408,15.631881309880733,18.169493874435243,22.136718535002167,27.76621147355583,36.2792786008665,43.849415968811044,50.80276028201809,57.564740908753464,61.63008754195337,63.1173623761326,63.034181579313575,61.8447367769906,60.60092446357507,59.877744997864376,59.473523829805025,59.191223524389166,59.09785345491781,59.20259180003775
model08_15,31.383306415986286,23.511004465506414,20.593638217386133,18.304983743215868,16.168967183969936,14.151619244760123,12.18459924837753,11.090440763223407,10.486240595299476,10.543901754624295,11.699418678484026,13.667519738735471,16.607731709408135,21.695377923363697,28.132289140682218,34.551972131527855,40.535661699956144,46.35344458311497,49.91824606810107,51.71431053792138,52.86952319453045,54.06191511221243,55.095437070241395,55.894622699903714
model08_16,20.870209165136647,16.88802470780011,16.88273801558959,17.665654251678337,19.320331910718867,22.21692877681525,27.486981552119786,32.98788821787646,39.50939718903286,46.15254530839767,52.40600364537139,55.24564740357304,55.921167323314634,54.51380665423842,52.07450510577901,50.300130922224255,49.60127974789865,49.98918572217275,50.986376538415925,51.97591652105534,52.9419808401545,54.15445282977477,55.384883189418844,56.49112367164837
model08_17,18.385146694762174,18.106211509371366,20.198187294137,23.040509632686586,27.017618913176722,32.43614308111205,40.06819943719729,46.074584284673,51.24434003984851,54.58821517363556,55.556538904460076,54.37435172688778,52.46400346017373,50.577050815303366,50.19446951032691,50.950855036342276,52.084380668475255,53.441717799737795,54.65409830999262,55.716317053776976,56.7420075688857,57.93718474814162,58.96653200237091,59.69007327464222
model08_18,27.024598773541253,18.92349732006765,16.216876076237053,14.184209582906599,12.35078994726811,10.669745672382286,9.072708243567163,8.199788470440785,7.719082757596614,7.752654476793508,8.628048030553389,10.136916112404066,12.425045750221086,16.505433562156774,21.968801426271735,27.891444353751503,34.02533020776351,40.84258535708151,45.61370087135032,48.0239366712695,49.14863524255132,49.79140217101699,50.219974307769675,50.539288697960096
model08_19,19.717627777539718,16.28308947342686,16.585290404140956,17.670368340045997,19.678371561534966,23.001027043993826,28.80695364792411,34.656277875737,41.339581693767244,47.83979089403348,53.543868701062095,55.76207621486748,55.786121227684724,53.60646030679135,50.4863937300542,48.16493307377186,46.962905959891145,46.75220463038448,47.18947261368834,47.69387531230218,48.18224759367624,48.80852008809163,49.504000161040366,50.196710870135156
model08_20,21.22387353364335,15.83349021182833,14.980156168736642,14.882127430110561,15.45186508627543,16.962888672202133,20.342771073186732,24.460733332350152,30.18410038837576,37.35412571228479,46.510582742804864,53.170328733485654,58.114082427489734,61.573273528129654,62.259171585389005,61.110166955145694,59.1656070237604,56.86165879349011,55.514395297927614,55.144646316463984,55.35059900289854,56.10054660185864,57.079557630314284,57.93293890672007
model08_21,52.498654631761994,56.993825535979084,58.788260150790045,60.282238551876794,61.776091006267905,63.32033710652514,65.04939361364347,66.2366874692957,67.21178721986138,67.83078693464748,67.87770948076403,67.20466605028685,65.79825288043422,62.888159320700495,58.623132154379704,53.64620563141659,47.998435003300514,40.657452774786634,33.93816339318028,28.984465297009304,25.368550699247226,22.396582840805564,20.46111525159339,18.98808494549485
