,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
modelval01_0,1.243137553834325,1.243137553834325,1.0490209492580287,1.0490209492580287,1.0490209492580287,1.4983680779040471,1.4983680779040471,1.4983680779040471,1.7679737493247667,1.7679737493247667,1.9477108636052467,2.0016328664783543,2.0016328664783543,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.1274523208305456,2.7035135504614756,3.3412836830260395,3.3379917308532123,3.3352947621205935,3.3338572473854935,3.3281028455002755,3.3245112301349353,3.3209152718247767,3.317831781003264,3.315074011043178,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.3128287085717383,3.303595607886475,3.2883388427372138,3.2883388427372138,2.0143229512395675,2.0143229512395675,2.0143229512395675
modelval01_1,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,1.1137264841167942,1.1137264841167942,1.1137264841167942,1.1137264841167942,1.1137264841167942,1.1137264841167942,0.9411769435118131,0.9411769435118131,0.8117658737942822,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.7254889320193822,1.2047936940270871,1.7799559340804774,1.9956439455729085,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.87851685488921,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.403596255289518,3.414722879915879,3.4284378996543836,3.4400379052660197,3.4431387678668086,3.4431387678668086,3.4431387678668086,3.4431387678668086,3.4431387678668086,2.0000433486745886,2.0000433486745886,2.0000433486745886
modelval01_2,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,1.1568606120594251,1.1568606120594251,1.1568606120594251,1.0705880132293442,1.0705880132293442,1.0705880132293442,1.0705880132293442,1.0705880132293442,0.9843154143992632,0.9411769435118131,0.8980384726243632,0.7254889320193822,0.8453151225213084,0.7854041987427548,0.8453151225213084,0.9891056825346559,1.4444460750309394,1.8159024883476096,1.9956439455729085,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.057952174891568,2.7222663861900585,3.3808261956033303,3.3817859864083366,3.390415417763754,3.390415417763754,3.390415417763754,3.390415417763754,3.390415417763754,3.395205685899147,3.395205685899147,3.395205685899147,3.395205685899147,3.395205685899147,3.395205685899147,3.395205685899147,3.395205685899147,3.395205685899147,3.395205685899147,3.395205685899147,2.0001866658536165,2.0001866658536165,2.0001866658536165
modelval01_3,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,0.7901944668781478,0.7901944668781478,0.7901944668781478,0.7254889320193822,0.7254889320193822,0.9052303892446809,1.084967503525161,1.084967503525161,1.120914057792293,1.6062077407054436,1.6062077407054436,1.9656863122112223,1.9656863122112223,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.075328297112517,2.647493905240775,3.269690237684288,3.3514722315714898,3.34967425241641,3.34967425241641,3.34967425241641,3.34967425241641,3.3460782941062512,3.342482335796092,3.342482335796092,3.340884132102688,3.337253430233977,3.3339875357300643,3.3293014982703286,3.3270779105229837,3.3245112301349353,3.320281201881198,3.3173193135146177,3.3171412527770374,3.313723355204459,3.313723355204459,3.313723355204459,2.000386441315292,2.000386441315292,2.000386441315292
modelval01_4,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,1.243137553834325,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.24248390025226,3.1267986672484804,3.2705892272618278,3.342482335796092,3.3400850302559864,3.3312992528870837,3.3281028455002755,3.3281028455002755,3.3281028455002755,3.3281028455002755,3.3281028455002755,3.316120660744565,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.3121294944558737,3.300542517678695,3.2891075439701827,3.280174106477433,3.280174106477433,2.0009553670865854,2.0009553670865854,2.0009553670865854
modelval01_5,1.243137553834325,1.243137553834325,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.8453151225213084,0.8453151225213084,0.9651413130232346,1.3485842540404347,1.3485842540404347,1.851853385559561,1.9237464940938254,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.76252548466249,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.355663173321856,3.3520715579565157,3.3450967885771496,3.3363848412701707,3.3261094338283397,3.317831781003264,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,3.3128287085717383,3.3128287085717383,2.002948778758521,2.002948778758521,2.002948778758521
modelval01_6,1.243137553834325,1.243137553834325,1.1892155509612174,1.1892155509612174,1.1892155509612174,1.1137264841167942,1.1137264841167942,1.1137264841167942,1.0166660103562364,1.0166660103562364,0.8872549406387055,0.82254940577994,0.82254940577994,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.9950989463849209,1.4444460750309394,1.8848033079015607,2.010622762253752,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.4653594854201897,3.334573833280634,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.3535264444708917,3.343919850531192,3.331911608106567,3.3189175172080216,3.313723355204459,3.313723355204459,3.313723355204459,3.313723355204459,2.004655556072401,2.004655556072401,2.004655556072401
modelval01_7,1.243137553834325,1.243137553834325,1.081371545215002,1.081371545215002,1.081371545215002,0.9843154143992632,0.9843154143992632,0.9843154143992632,0.9196098795404977,0.9196098795404977,0.82254940577994,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.7254889320193822,0.815357489159622,1.183821613495979,1.6241831893114191,1.9387253107746685,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.047468306098424,2.855390673727862,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.3542256585867563,3.342482335796092,3.326508984751691,3.314804748464398,3.313723355204459,3.313723355204459,3.313723355204459,2.008646722361092,2.008646722361092,2.008646722361092
modelval01_8,1.243137553834325,1.243137553834325,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.3323524573925,3.0620931323897147,3.1663411798257712,3.274180842627168,3.274180842627168,3.274180842627168,3.2723872064169073,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.266593718028318,3.258546241278651,3.248857131387389,3.2389074448069857,3.2389074448069857,2.016142645118742,2.016142645118742,2.016142645118742
modelval01_9,1.243137553834325,1.243137553834325,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.01960831508433,2.2976045558954206,2.2976045558954206,2.8535926945727828,2.8535926945727828,2.8535926945727828,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2705892272618278,3.2637404032822137,3.2562097369660115,3.2488788461114844,3.2415653270362337,3.2284105471793842,3.227450756374378,3.227450756374378,3.227450756374378,2.04990904108672,2.04990904108672,2.04990904108672
