,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
modelval02_0,1.6274490838153317,1.6274490838153317,2.3055564878590693,2.3055564878590693,2.3055564878590693,2.498365866044837,2.498365866044837,2.498365866044837,2.5947705551377207,2.5947705551377207,2.6911752442306045,2.6911752442306045,2.6911752442306045,2.6911752442306045,2.7875799333234883,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9827258158218957,2.992297666203043,2.999589470554199,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.016448782341683,3.0196061032251196,3.0196061032251196,3.019936167031366,3.03832419539515,3.0392144990830516,3.0392144990830516,2.011552152445025,2.011552152445025,2.011552152445025
modelval02_1,1.6274490838153317,1.6274490838153317,1.7581717228682103,1.7581717228682103,1.7581717228682103,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.9368187579991132,2.163398875097678,2.4466240214708836,2.6165591092948066,2.8431392263933715,2.8431392263933715,2.8431392263933715,2.8431392263933715,2.8431392263933715,2.8431392263933715,2.8431392263933715,2.8431392263933715,2.8431392263933715,2.8431392263933715,2.8431392263933715,2.8440078153571777,2.846040313532485,2.849675358346015,2.8537186399725343,2.8593210387890866,2.862200411204105,2.862743279306484,2.862743279306484,2.862743279306484,2.862743279306484,2.8663783241200145,2.8762845812522273,2.8823516751644163,2.8823516751644163,2.8833201518590603,2.8962968709783294,2.901960071022348,2.901960071022348,2.901960071022348,2.000025976895312,2.000025976895312,2.000025976895312
modelval02_2,1.6274490838153317,1.6274490838153317,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.8823516751644163,2.88453183346357,2.8861647807155264,2.8881625353322815,2.88888780711706,2.891067965416214,2.893682418197272,2.8957887464345022,2.8980383918507613,2.9010263378862557,2.901960071022348,2.901960071022348,2.901960071022348,2.904140229321502,2.9088914109535233,2.9138423680472205,2.9190278441611457,2.9215684668802795,2.9220027613621826,2.9277180767440294,2.935244400115413,2.94095971549726,2.9417718461784186,2.9478476259802453,2.9478476259802453,2.00012586462615,2.00012586462615,2.00012586462615
modelval02_3,1.6274490838153317,1.6274490838153317,2.9166652821795918,2.9166652821795918,2.9166652821795918,2.9166652821795918,2.9166652821795918,2.9166652821795918,2.9166652821795918,2.9166652821795918,2.9166652821795918,2.9166652821795918,2.9166652821795918,2.918302572376367,2.919935519628323,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9215684668802795,2.9221113349826586,2.9260634147679783,2.9264716515809672,2.92744881416525,2.9313704933368356,2.9313704933368356,2.936039159017296,2.9367427160779793,2.9411768627382116,2.9411768627382116,2.9411768627382116,2.9453374038748446,2.949793265259172,2.954249126643499,2.959035051834073,2.960785258596143,2.9645332199749683,2.9719509697258757,2.9781874384860063,2.980836634825616,2.9863174311872354,2.9863174311872354,2.000290896529273,2.000290896529273,2.000290896529273
modelval02_4,1.6274490838153317,1.6274490838153317,2.7952061444257095,2.7952061444257095,2.7952061444257095,2.9411768627382116,2.9411768627382116,2.9411768627382116,2.9411768627382116,2.9411768627382116,2.9411768627382116,2.9411768627382116,2.9411768627382116,2.943357021037366,2.943357021037366,2.943357021037366,2.943357021037366,2.943357021037366,2.945532836391701,2.945532836391701,2.945532836391701,2.9498931529900094,2.9498931529900094,2.9509788891947677,2.952068968344345,2.954249126643499,2.9564249419978346,2.958605100296989,2.960785258596143,2.960785258596143,2.960785258596143,2.960785258596143,2.960785258596143,2.960785258596143,2.960785258596143,2.961406299705265,2.965414837773232,2.9714037586786777,2.977488224370142,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9836595489579874,2.993465918359363,3.000002050312007,3.000002050312007,3.002942223954492,3.0150503541099543,3.0196061032251196,3.0196061032251196,2.0007599345697287,2.0007599345697287,2.0007599345697287
modelval02_5,1.6274490838153317,1.6274490838153317,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.981479390658833,2.983442401717036,2.988015522611477,2.993900212841266,2.998442933121974,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.0031680570850816,3.0134347786372744,3.0194541001564534,3.0196061032251196,3.0196061032251196,3.025660168302851,3.037907272692523,3.0392144990830516,3.0396227358960406,3.0396227358960406,2.0023364235390377,2.0023364235390377,2.0023364235390377
modelval02_6,1.6274490838153317,1.6274490838153317,2.9901956809106314,2.9901956809106314,2.9901956809106314,2.9901956809106314,2.9901956809106314,2.9901956809106314,2.9918286281625877,2.9918286281625877,2.993465918359363,2.995098865611319,2.995098865611319,2.995098865611319,2.995098865611319,2.995098865611319,2.995098865611319,2.9967318128632754,2.9991812337412096,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.003472063222414,3.0100081951750575,3.017247884188385,3.0196061032251196,3.0196061032251196,3.0196061032251196,3.0196061032251196,3.0271237407068647,3.0379680739199895,3.0392144990830516,3.039705251847602,3.0509491359840775,3.0588228949409833,3.0588228949409833,2.0037522235500425,2.0037522235500425,2.0037522235500425
modelval02_7,1.6274490838153317,1.6274490838153317,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.982026601706031,2.983116680855608,2.9852924962099436,2.989105601761054,2.993465918359363,2.9972746809656545,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.0057911957557772,3.0182467614967625,3.0196061032251196,3.0196061032251196,3.0196061032251196,3.027688323533339,3.03913198313149,3.0392144990830516,3.040543440197675,3.040543440197675,2.0068487432060125,2.0068487432060125,2.0068487432060125
modelval02_8,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.919933388542715,1.919933388542715,2.0163380776355986,2.498365866044837,2.498365866044837,2.7875799333234883,2.883988965361191,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9803936544540752,2.9806238305294834,2.9836595489579874,2.9918286281625877,2.9993853521477045,3.000002050312007,3.000002050312007,3.000002050312007,3.000002050312007,3.0022169521697135,3.0167745032031106,3.0196061032251196,3.0196061032251196,3.0239360192096947,3.0389930088972807,3.0392144990830516,3.0392144990830516,2.0135412211721415,2.0135412211721415,2.0135412211721415
modelval02_9,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.823528699449831,1.9542469955578905,2.4771245229349486,2.738561115151068,3.0021778656663423,3.0021778656663423,3.0021778656663423,3.0021778656663423,3.0021778656663423,3.0021778656663423,3.0021778656663423,3.0021778656663423,3.0036327521807182,3.0043580239654966,3.0065338393198315,3.0065338393198315,3.0076239184694087,3.0095869295276114,3.012709506852496,3.013508608699198,3.0168049038168436,3.0180513289799062,3.0196061032251196,3.0196061032251196,3.0196061032251196,3.0196061032251196,3.0196061032251196,3.0196061032251196,3.0205398363612117,3.03006391434935,3.038702031594406,3.0392144990830516,3.0392144990830516,3.047535581356318,3.0588228949409833,3.0588228949409833,2.043055874162287,2.043055874162287,2.043055874162287
