,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
model10_0,1.631370762986918,1.631370762986918,1.5630736127628126,1.5630736127628126,1.5630736127628126,0.8009823418086245,0.8009823418086245,0.8009823418086245,0.7470603389355167,0.7470603389355167,0.73627246400504,0.7147054000337244,0.7147054000337244,0.7039218680480668,0.6823548040767512,0.6823548040767512,0.6823548040767512,0.6823548040767512,0.48464224119029586,0.46666679258432026,0.6122553317527473,0.6967299514277489,0.8800673669632065,0.9375809852016541,0.8884535934087584,0.8764714086530476,0.8549000017369132,0.8549000017369132,0.8812616767884407,1.4678111181573346,1.803920303591899,1.803920303591899,1.8260910368930598,2.8945770648299924,3.398971019057248,3.390754167459639,3.385620806683542,3.385620806683542,3.384422153913489,3.3725485427782544,3.3712413163877257,3.3712413163877257,3.3712413163877257,3.3712413163877257,3.375471344641463,3.3860203576068932,3.397125267509159,3.400000296979359,3.400000296979359,3.400000296979359,2.015565033457811,2.015565033457811,2.015565033457811
model10_1,0.8740741031129418,0.8740741031129418,0.864489223897337,0.864489223897337,0.864489223897337,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.9076233518399679,1.2766868025613514,1.5930269031796798,1.7511969534888443,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,2.6235295357293538,3.4431387678668086,3.4431387678668086,3.4431387678668086,3.4431387678668086,3.4431387678668086,3.4314953328069824,3.4119824817350697,3.400599623364385,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.391053830652152,3.362503311411832,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,2.0000390057297697,2.0000390057297697,2.0000390057297697
model10_2,0.8932482044889702,0.8932482044889702,0.8740741031129418,0.8740741031129418,0.8740741031129418,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.9603467019430226,1.171240102355242,1.5403035530766251,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,2.4717523001938053,3.397602991439253,3.4287592775709923,3.404794908059571,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.3948061349757963,3.3585729463506073,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,2.0001823229087976,2.0001823229087976,2.0001823229087976
model10_3,1.1137264841167942,1.1137264841167942,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.9339850268914954,1.171240102355242,1.7248352784373169,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,2.3359484157026587,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.389868206716556,3.3577608156694487,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,2.000399470149749,2.000399470149749,2.000399470149749
model10_4,1.631370762986918,1.631370762986918,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.9603467019430226,1.5930269031796798,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,2.7793022804984124,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.396078617807772,3.3716408673110765,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,2.001016168314052,2.001016168314052,2.001016168314052
model10_5,1.631370762986918,1.631370762986918,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,0.8549000017369132,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,1.803920303591899,2.276832250825988,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,2.0031485542201968,2.0031485542201968,2.0031485542201968
model10_6,1.631370762986918,1.631370762986918,1.455229607016597,1.455229607016597,1.455229607016597,0.7506519543008565,0.7506519543008565,0.7506519543008565,0.7434643806253577,0.7434643806253577,0.7901944668781478,0.9124179629201797,0.9124179629201797,0.9124179629201797,0.8908508989488644,0.8908508989488644,0.8836589823285464,0.8836589823285464,0.8764714086530476,0.8692794920327299,0.8944425143142043,1.0130700520460774,1.171240102355242,1.171240102355242,1.461218527922043,1.6062077407054436,1.803920303591899,1.803920303591899,1.981264455277092,2.435701515251017,2.867972184868599,3.2669932689516687,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,2.0049595622097334,2.0049595622097334,2.0049595622097334
model10_7,1.631370762986918,1.631370762986918,1.631370762986918,1.631370762986918,1.631370762986918,0.7794109348924899,0.7794109348924899,0.7794109348924899,0.7470603389355167,0.7470603389355167,0.7470603389355167,0.73627246400504,0.73627246400504,0.7147054000337244,0.6356203748791424,0.603269778922169,0.5637272663448779,0.6859464194420911,0.6374183540342218,0.5888902886263523,0.6715669291462745,0.6356203748791424,0.8423184905961759,0.9232014949058376,0.910020657380074,0.8908508989488644,0.862091918357231,0.8549000017369132,1.039431727097605,1.250325127509824,1.6457502532827348,1.803920303591899,1.981264455277092,2.4955559807469228,3.342999146229557,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,3.400000296979359,2.0092156481323853,2.0092156481323853,2.0092156481323853
model10_8,1.084967503525161,1.084967503525161,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.8117658737942822,0.7686274029068322,0.7147054000337244,0.7093158055133051,0.6823548040767512,0.6823548040767512,0.6428122914994602,0.44509972861300473,0.4594792189088214,0.6967299514277489,0.9411769435118131,0.9363823324316012,0.8944425143142043,0.8549000017369132,0.8549000017369132,0.8746734294979681,1.4559461929117377,1.803920303591899,1.803920303591899,2.5988789809365254,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.3577608156694487,3.3577608156694487,2.0176930764191368,2.0176930764191368,2.0176930764191368
model10_9,0.773422013987044,0.773422013987044,0.778212282122437,0.778212282122437,0.778212282122437,0.9315920642962083,0.9315920642962083,0.9315920642962083,0.9220028421357847,0.9220028421357847,0.9124179629201797,0.9124179629201797,0.9124179629201797,0.8932482044889702,0.8836589823285464,0.8836589823285464,0.8740741031129418,0.8549000017369132,0.8549000017369132,0.8549000017369132,1.0657934021491322,1.2766868025613514,1.4348568528705157,1.5403035530766251,1.803920303591899,1.803920303591899,1.803920303591899,1.847058774479349,2.2640509642235753,2.839217547221785,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.356861826091909,3.3649527322897668,3.3649527322897668,2.055502754013634,2.055502754013634,2.055502754013634
